geneID,symbol,entity,0_R1,0_R2,0_R3,30_R1,30_R2,30_R3,45_R1,45_R2,45_R3,75_R1,75_R2,75_R3,135_R1,135_R2,135_R3
gene-FTB24_07795,gene-FTB24_07795,host,415.93228880075554,376.65482438079545,452.7274413798783,384.4216161879635,353.57007022353497,415.8580759269876,328.8570197762151,334.6425898973227,304.68558676309516,420.2867693730581,355.64991446057127,333.84360183159725,748.8599008705642,591.6129930900265,610.4913539930533
gene-FTB24_03575,dpsA,host,4.390357830855796,3.85992685043972,6.232859072862735,2.3867291982523633,4.058850931894365,3.848345229528153,4.208133519912272,3.531971139383353,3.5896660222930494,3.233407977879357,4.600314070379849,4.879509181744794,5.704074437036011,9.966469141378264,9.3370137620426
gene-FTB24_07525,asrB,host,0.7232343170752134,0.5137347631322071,4.8428362818824535,0.7992258324423052,0.3220198188518671,2.364723920501306,0.90441933255044,0.7890125108355258,1.4225454962757498,0.8322312700831088,1.137873362632632,2.052988978962263,1.371533049748448,6.974062976790046,6.8519582712295355
gene-FTB24_09150,gene-FTB24_09150,host,436.2077084308984,483.649645574987,413.6677498998215,1014.7884569638868,1088.1563828295195,1052.6517125069815,915.814385883201,732.7094577975064,868.2319898037118,660.2068172832273,682.1351451115861,737.0442082822871,695.5933330987953,508.8173504541014,619.401230697199
gene-FTB24_13070,spoIIIAE,host,0.6616519890866307,0.3125555984641833,2.7674961909045215,0.5539188937718946,0.5322610634255089,1.2496491970759378,0.6198362873166261,0.6664974071245278,0.7075939323871988,0.6614200888806082,0.7435608112252844,1.1202693764960965,1.144441438921858,4.753321747834544,2.6968331781133967
gene-FTB24_00685,gene-FTB24_00685,host,431.90651339571207,442.20288504743496,320.34617286621625,324.72099303899546,433.4938685830996,466.1141712837702,523.1465094750918,539.8967321265591,558.5621280605168,490.50973479606,488.2160038210389,475.0523457993972,529.8793958827292,384.9929430553913,441.2541245718437
gene-FTB24_05790,gene-FTB24_05790,host,125.32136310374756,116.10745386357264,76.80897039285392,128.43084701054613,157.8099510004048,161.54374145465363,112.82850252756882,106.82907781189058,116.02107721250904,88.09511547278852,88.33120631339759,92.18126365304022,96.17438326168632,84.40235847316859,94.6674409984536
gene-FTB24_09125,gene-FTB24_09125,host,63.09243023106277,79.70076848795237,62.08137277396836,153.01617927094355,180.57784487959057,176.528443949086,117.90458990789855,134.19358740028352,145.00292931421416,75.45406498058725,75.93795661700119,90.65818488110703,82.04142825620535,86.0648762605524,99.21108733652264
gene-FTB24_15240,gene-FTB24_15240,host,57.93098569918184,53.876751888257445,53.35016917980281,57.0985790426878,59.486470772571195,64.63361878470273,55.00392973673267,52.616243179913425,53.81344289748923,51.56420767502253,55.87361695390003,57.86749554719446,44.75842116829738,38.90469240291145,42.305102404919346
gene-FTB24_06415,cas5,host,34.96694208398443,15.48956263266026,41.63682576327704,47.280517666586896,19.232316788359455,26.714345653846337,24.367076959651648,18.54562837682212,19.4076648045377,18.461632669650985,15.192522258126374,15.775281254359122,30.59605456449829,36.64244520459467,28.1620518021257
gene-FTB24_14675,gene-FTB24_14675,host,0.7932694714612119,0.7637658223469795,4.968894054820518,1.0155710801504012,0.9285561614267815,1.930972693064154,1.810911323581107,0.8296965738430869,1.8433385294824305,1.2088713968484557,1.50890336247802,2.8125082531967625,1.4829833863671398,5.211380344735657,4.559932309468809
